player_name,age,position,club_involved,fee,transfer_period,year,season
Antonio Aloisi,25,defence,Cesena,0.0,Summer,1994,1994/1995
Antonio Criniti,23,attack,US Palermo,0.0,Summer,1994,1994/1995
Nunzio La Torre,21,midfield,US Siracusa,0.0,Summer,1994,1994/1995
Luigi Molino,22,attack,Novara,0.0,Winter,1994,1994/1995
Beniamino Abate,33,Goalkeeper,Andria,0.0,Summer,1995,1995/1996
Marco De Laurentis,19,Goalkeeper,US Palermo,0.0,Summer,1995,1995/1996
Mauro Bressan,24,Defensive Midfield,Foggia,0.0,Summer,1995,1995/1996
Mauro Bonomi,22,Centre-Back,Lazio,0.0,Summer,1995,1995/1996
Massimo Perra,19,Right Midfield,Selargius,0.0,Summer,1995,1995/1996
Darío Silva,22,Centre-Forward,Peñarol,0.0,Summer,1995,1995/1996
Giorgio Venturin,26,Central Midfield,Lazio,0.0,Summer,1995,1995/1996
Alessio Scarpi,22,Goalkeeper,Cagliari U19,0.0,Summer,1995,1995/1996
Giovanni Sulcis,20,midfield,Cagliari U19,0.0,Summer,1995,1995/1996
Nicola Di Bitonto,29,Goalkeeper,Atletico Catania,0.0,Summer,1995,1995/1996
Andrea Benassi,19,Right-Back,FC Turris 1944,0.0,Summer,1995,1995/1996
José Herrera,30,Right-Back,Atalanta BC,0.0,Summer,1995,1995/1996
Simone Veronese,20,Right-Back,Reggina,0.0,Summer,1995,1995/1996
Massimiliano Allegri,27,Central Midfield,Perugia,0.0,Summer,1995,1995/1996
Julio Dely Valdés,28,Centre-Forward,Paris SG,0.0,Summer,1995,1995/1996
Mauro Bonomi,22,Centre-Back,Cesena,0.0,Summer,1995,1995/1996
Alessio Scarpi,22,Goalkeeper,Reggina,0.0,Summer,1995,1995/1996
Daniele Berretta,23,Defensive Midfield,AS Roma,0.0,Summer,1995,1995/1996
Fabián O'Neill,22,Attacking Midfield,Nacional,0.0,Winter,1995,1995/1996
Simone Veronese,21,Right-Back,Reggina,0.0,Winter,1995,1995/1996
Francesco Bellucci,22,Centre-Back,Avellino,0.0,Winter,1995,1995/1996
Gianluca Grassadonia,24,Centre-Back,Salernitana,0.0,Summer,1996,1996/1997
Christian Lönstrup,25,Central Midfield,FC Copenhagen,0.0,Summer,1996,1996/1997
Sandro Tovalieri,31,Centre-Forward,Reggiana,0.0,Summer,1996,1996/1997
Giacomo Banchelli,23,Centre-Forward,Fiorentina,0.0,Summer,1996,1996/1997
Gianbattista Scugugia,25,Centre-Back,Cesena,0.0,Summer,1996,1996/1997
Marco Pascolo,30,Goalkeeper,Servette FC,0.0,Summer,1996,1996/1997
Eric Tinkler,25,Defensive Midfield,Vitória Setúbal,0.0,Summer,1996,1996/1997
Ramon Vega,25,Centre-Back,Grasshoppers,0.0,Summer,1996,1996/1997
Lorenzo Minotti,29,Sweeper,AC Parma,0.0,Summer,1996,1996/1997
Stefano Bettarini,24,Left-Back,Lucchese,0.0,Summer,1996,1996/1997
Francesco Cozza,22,Attacking Midfield,Milan,0.0,Summer,1996,1996/1997
Luis Romero,28,Centre-Forward,Peñarol,0.0,Summer,1996,1996/1997
Mirko Taccola,25,Centre-Back,Napoli,0.0,Summer,1996,1996/1997
Davide Carrus,17,Defensive Midfield,Cagliari U19,0.0,Summer,1996,1996/1997
Luis Oliveira,27,Centre-Forward,Fiorentina,-7000000.0,Summer,1996,1996/1997
Aldo Firicano,29,Centre-Back,Fiorentina,0.0,Summer,1996,1996/1997
Francesco Paolo Tribuna,19,attack,ASG Nocerina,0.0,Summer,1996,1996/1997
Antonio Bitetti,21,Attacking Midfield,Reggina,0.0,Summer,1996,1996/1997
Vittorio Pusceddu,32,Left-Back,Fiorentina,0.0,Summer,1996,1996/1997
Nicolò Napoli,34,Right-Back,Reggina,0.0,Summer,1996,1996/1997
Simone Veronese,21,Right-Back,Savoia,0.0,Summer,1996,1996/1997
Christian Lantignotti,26,Attacking Midfield,Padova,0.0,Summer,1996,1996/1997
Massimo Perra,20,Right Midfield,Giulianova,0.0,Summer,1996,1996/1997
Valerio Fiori,27,Goalkeeper,Cesena,0.0,Summer,1996,1996/1997
Giovanni Sulcis,21,midfield,Torres,0.0,Summer,1996,1996/1997
Marco De Laurentis,20,Goalkeeper,Retired,0.0,Summer,1996,1996/1997
Giorgio Venturin,27,Central Midfield,Lazio,0.0,Summer,1996,1996/1997
Daniele Berretta,24,Defensive Midfield,AS Roma,0.0,Winter,1996,1996/1997
Giorgio Sterchele,27,Goalkeeper,AS Roma,0.0,Winter,1996,1996/1997
Ramon Vega,25,Centre-Back,Spurs,0.0,Winter,1996,1996/1997
Sandro Tovalieri,31,Centre-Forward,Sampdoria,0.0,Winter,1996,1996/1997
Mirko Taccola,26,Centre-Back,Napoli,0.0,Winter,1996,1996/1997
Luis Romero,28,Centre-Forward,Peñarol,0.0,Winter,1996,1996/1997
Patrick M'Boma,27,Centre-Forward,Gamba Osaka,4500000.0,Summer,1998,1998/1999
Jonathan Zebina,19,Centre-Back,Cannes,0.0,Summer,1998,1998/1999
Nelson Abeijón,24,Defensive Midfield,Racing,0.0,Summer,1998,1998/1999
Daniele Corsi,20,Goalkeeper,Viterbese,0.0,Summer,1998,1998/1999
Mohamed Kallon,18,Centre-Forward,Genoa,0.0,Summer,1998,1998/1999
Vincenzo Esposito,27,Left-Back,Cesena,0.0,Summer,1998,1998/1999
Vincenzo Mazzeo,29,midfield,Padova,0.0,Summer,1998,1998/1999
Alejandro Cichero,21,Centre-Back,Benfica,0.0,Summer,1998,1998/1999
David Nyathi,29,Left-Back,FC St. Gallen,0.0,Summer,1998,1998/1999
Diego López,23,Centre-Back,Racing,0.0,Summer,1998,1998/1999
Andrea Pisanu,16,Right Midfield,Cagliari U19,0.0,Summer,1998,1998/1999
Steven Torbidoni,23,midfield,Retired,0.0,Summer,1998,1998/1999
Pierfilippo Carfagna,19,Goalkeeper,Unknown,0.0,Summer,1998,1998/1999
Marco Lantieri,19,defence,Marsala 1912,0.0,Summer,1998,1998/1999
Vincenzo Lambertini,28,defence,Pescara,0.0,Summer,1998,1998/1999
Alessandro Arricca,20,midfield,Modena,0.0,Summer,1998,1998/1999
Marco Sanna,28,Central Midfield,Torino,0.0,Summer,1998,1998/1999
Gianbattista Scugugia,27,Centre-Back,Siena,0.0,Summer,1998,1998/1999
Giovanni Sulcis,23,midfield,Chievo Verona,0.0,Summer,1998,1998/1999
Bernardo Corradi,22,Centre-Forward,Andria,0.0,Summer,1998,1998/1999
Davide Carrus,19,Defensive Midfield,Modena,0.0,Summer,1998,1998/1999
Darío Silva,25,Centre-Forward,Espanyol,0.0,Summer,1998,1998/1999
Cristiano Zanetti,21,Defensive Midfield,Inter,0.0,Winter,1998,1998/1999
Christian Lönstrup,27,Central Midfield,FC Copenhagen,0.0,Winter,1998,1998/1999
Vincenzo Mazzeo,30,midfield,Brescia,0.0,Winter,1998,1998/1999
Daniele Conti,20,Defensive Midfield,AS Roma,650000.0,Summer,1999,1999/2000
François Modesto,20,Centre-Back,SC Bastia,0.0,Summer,1999,1999/2000
Giovanni Sulcis,24,midfield,Chievo Verona,0.0,Summer,1999,1999/2000
Jason Mayélé,23,attack,LB Châteauroux,0.0,Summer,1999,1999/2000
Nicola Diliso,24,Right-Back,Vicenza,0.0,Summer,1999,1999/2000
Nicola Di Liso,24,Centre-Back,Vicenza,0.0,Summer,1999,1999/2000
Luis Oliveira,30,Centre-Forward,Fiorentina,0.0,Summer,1999,1999/2000
David Suazo,19,Centre-Forward,CD Olimpia,0.0,Summer,1999,1999/2000
Domenico Morfeo,23,Attacking Midfield,Fiorentina,0.0,Summer,1999,1999/2000
Raffaele Ametrano,26,Right-Back,Juventus,0.0,Summer,1999,1999/2000
Roberto Muzzi,27,Centre-Forward,Udinese,-10000000.0,Summer,1999,1999/2000
Darío Silva,26,Centre-Forward,Málaga CF,-500000.0,Summer,1999,1999/2000
Daniele Corsi,21,Goalkeeper,L'Aquila,0.0,Summer,1999,1999/2000
Vincenzo Esposito,28,Left-Back,Calcio Monza,0.0,Summer,1999,1999/2000
Gaetano Vasari,28,Right Winger,Sampdoria,0.0,Summer,1999,1999/2000
Francesco Zanoncelli,31,Centre-Back,Brescia,0.0,Summer,1999,1999/2000
Eupremio Carruezzo,29,Centre-Forward,AS Livorno,0.0,Summer,1999,1999/2000
David Nyathi,30,Left-Back,Ankaragücü,0.0,Summer,1999,1999/2000
Cristiano Zanetti,22,Defensive Midfield,AS Roma,0.0,Summer,1999,1999/2000
Matteo Centurioni,25,Centre-Back,Treviso,0.0,Summer,1999,1999/2000
Mohamed Kallon,19,Centre-Forward,Reggina,0.0,Summer,1999,1999/2000
Andrea Pisanu,17,Right Midfield,Siena,0.0,Summer,1999,1999/2000
Gianluca Picciau,19,defence,Viareggio,0.0,Summer,1999,1999/2000
Raffaele Ametrano,27,Right-Back,Juventus,0.0,Summer,1999,1999/2000
David Régis,31,Centre-Back,FC Metz,0.0,Winter,1999,1999/2000
Stefano Bianconi,31,Sweeper,Empoli,0.0,Winter,1999,1999/2000
Alejandro Cichero,22,Centre-Back,Italchacao,0.0,Winter,1999,1999/2000
Domenico Morfeo,23,Attacking Midfield,Fiorentina,0.0,Winter,1999,1999/2000
Massimo Gobbi,23,Left-Back,Treviso,700000.0,Summer,2004,2004/2005
Theofanis Katergiannakis,30,Goalkeeper,Olympiacos,0.0,Summer,2004,2004/2005
Francesco Bega,29,Centre-Back,Triestina,0.0,Summer,2004,2004/2005
Rolando Bianchi,21,Centre-Forward,Atalanta BC,0.0,Summer,2004,2004/2005
Horacio Peralta,22,Centre-Forward,Inter,0.0,Summer,2004,2004/2005
Simone Farci,19,Central Midfield,Cagliari U19,0.0,Summer,2004,2004/2005
Francesco Pisano,18,Right-Back,Cagliari U19,0.0,Summer,2004,2004/2005
François Modesto,25,Centre-Back,Monaco,0.0,Summer,2004,2004/2005
Armando Pantanelli,33,Goalkeeper,Catania,0.0,Summer,2004,2004/2005
Di Fábio,24,Centre-Back,Como,0.0,Summer,2004,2004/2005
Gianluca Festa,35,Right-Back,Nuorese,0.0,Summer,2004,2004/2005
Fabio Macellari,29,Left-Back,Pavia,0.0,Summer,2004,2004/2005
Fabrizio Marinelli,20,Goalkeeper,Unknown,0.0,Summer,2004,2004/2005
Fabrizio Cammarata,28,Centre-Forward,Catanzaro,0.0,Summer,2004,2004/2005
Andrea Capone,23,Attacking Midfield,Treviso,0.0,Summer,2004,2004/2005
Alberto Aramu,18,attack,Without Club,0.0,Summer,2004,2004/2005
Fabio Vignati,20,Centre-Back,Pistoiese,0.0,Winter,2004,2004/2005
Alex Brunner,31,Goalkeeper,Salernitana,0.0,Winter,2004,2004/2005
Alessandro Budel,23,Defensive Midfield,AC Milan,0.0,Winter,2004,2004/2005
Édgar Álvarez,24,Right Midfield,Peñarol,0.0,Winter,2004,2004/2005
Davide Capello,20,Goalkeeper,Belluno,0.0,Winter,2004,2004/2005
Horacio Peralta,22,Centre-Forward,Inter,0.0,Winter,2004,2004/2005
Michele Canini,20,Centre-Back,Atalanta BC,5000000.0,Summer,2005,2005/2006
Luca Tomasig,22,Goalkeeper,Belluno,0.0,Summer,2005,2005/2006
Alessandro Budel,24,Defensive Midfield,AC Milan,0.0,Summer,2005,2005/2006
Joe Bizera,25,Centre-Back,Peñarol,0.0,Summer,2005,2005/2006
Claudio Ferrarese,26,Right Winger,Salernitana,0.0,Summer,2005,2005/2006
Alessandro Conticchio,31,Central Midfield,Torino,0.0,Summer,2005,2005/2006
Andrea Campagnolo,27,Goalkeeper,Triestina,0.0,Summer,2005,2005/2006
Andrea Cossu,25,Attacking Midfield,Hellas Verona,0.0,Summer,2005,2005/2006
Fabián Carini,25,Goalkeeper,Inter,0.0,Summer,2005,2005/2006
Claudio Pani,19,Defensive Midfield,Cagliari U19,0.0,Summer,2005,2005/2006
Andrea Cocco,19,Centre-Forward,Cagliari U19,0.0,Summer,2005,2005/2006
Nicola Lai,19,midfield,Cagliari U19,0.0,Summer,2005,2005/2006
Theofanis Katergiannakis,31,Goalkeeper,Iraklis,0.0,Summer,2005,2005/2006
Gianfranco Zola,38,Second Striker,APIA Leichhardt,0.0,Summer,2005,2005/2006
Marcello Albino,33,Left Winger,Triestina,0.0,Summer,2005,2005/2006
Sebastiano Pinna,34,midfield,Torres,0.0,Summer,2005,2005/2006
Davide Capello,20,Goalkeeper,Olbia,0.0,Summer,2005,2005/2006
Alex Brunner,31,Goalkeeper,Lucchese,0.0,Summer,2005,2005/2006
Simone Farci,20,Central Midfield,Rieti,0.0,Summer,2005,2005/2006
Loris Del Nevo,30,Central Midfield,Triestina,0.0,Summer,2005,2005/2006
Rolando Bianchi,22,Centre-Forward,Reggina,0.0,Summer,2005,2005/2006
Gennaro Iezzo,32,Goalkeeper,Napoli,0.0,Summer,2005,2005/2006
Roberto Maltagliati,36,Centre-Back,Spezia,0.0,Summer,2005,2005/2006
Massimo Brambilla,32,Central Midfield,Mantova,0.0,Summer,2005,2005/2006
Simone Loria,28,Centre-Back,Atalanta BC,0.0,Summer,2005,2005/2006
Rocco Sabato,23,Left-Back,Catania,0.0,Summer,2005,2005/2006
Édgar Álvarez,25,Right Midfield,Peñarol,0.0,Summer,2005,2005/2006
Alessandro Budel,24,Defensive Midfield,AC Milan,0.0,Summer,2005,2005/2006
Antonio Chimenti,35,Goalkeeper,Juventus,0.0,Winter,2005,2005/2006
Michele Ferri,24,Centre-Back,US Palermo,0.0,Winter,2005,2005/2006
Jaime Penedo,24,Goalkeeper,Árabe Unido,0.0,Winter,2005,2005/2006
Claudio Ferrarese,27,Right Winger,Torino,0.0,Winter,2005,2005/2006
Luca Tomasig,22,Goalkeeper,Padova,0.0,Winter,2005,2005/2006
Paolo Bianco,28,Centre-Back,Catania,700000.0,Summer,2006,2006/2007
José Semedo,21,Defensive Midfield,Sporting CP,0.0,Summer,2006,2006/2007
Marco Fortin,31,Goalkeeper,Siena,0.0,Summer,2006,2006/2007
Leonardo Colucci,33,Central Midfield,Bologna,0.0,Summer,2006,2006/2007
Cristiano Del Grosso,23,Left-Back,Ascoli,0.0,Summer,2006,2006/2007
Davide Biondini,23,Central Midfield,Reggina,0.0,Summer,2006,2006/2007
Gabriel Peñalba,21,Central Midfield,Quilmes,0.0,Summer,2006,2006/2007
Simone Pepe,22,Right Winger,Udinese,0.0,Summer,2006,2006/2007
Antonino D'Agostino,27,Right Midfield,Atalanta BC,0.0,Summer,2006,2006/2007
Andrea Peana,20,Centre-Back,Cagliari U19,0.0,Summer,2006,2006/2007
Massimo Gobbi,26,Left-Back,Treviso,-2000000.0,Summer,2006,2006/2007
Nelson Abeijón,33,Defensive Midfield,Atalanta BC,0.0,Summer,2006,2006/2007
Andrea Campagnolo,29,Goalkeeper,Reggina,0.0,Summer,2006,2006/2007
Nicola Lai,20,midfield,Rieti,0.0,Summer,2006,2006/2007
Luca Tomasig,23,Goalkeeper,Catanzaro,0.0,Summer,2006,2006/2007
Jaime Penedo,24,Goalkeeper,CA Osasuna Prom,0.0,Summer,2006,2006/2007
Andrea Cossu,26,Attacking Midfield,Hellas Verona,0.0,Summer,2006,2006/2007
Fabio Vignati,22,Centre-Back,Cesena,0.0,Summer,2006,2006/2007
Francesco Bega,31,Centre-Back,Genoa,0.0,Summer,2006,2006/2007
Claudio Pani,20,Defensive Midfield,Pistoiese,0.0,Summer,2006,2006/2007
Fabián Carini,26,Goalkeeper,Inter,0.0,Summer,2006,2006/2007
Davide Marchini,25,Right Midfield,Triestina,0.0,Winter,2006,2006/2007
Tiziano Bruzzone,22,Centre-Forward,Cascina,0.0,Winter,2006,2006/2007
Simone Aresti,21,Goalkeeper,Cagliari U19,0.0,Winter,2006,2006/2007
Andrea Peana,20,Centre-Back,Triestina,0.0,Winter,2006,2006/2007
Andrea Cocco,20,Centre-Forward,SSC Venezia,0.0,Winter,2006,2006/2007
Pasquale Foggia,24,Attacking Midfield,Lazio,2500000.0,Summer,2007,2007/2008
Alessandro Matri,22,Centre-Forward,AC Milan,2300000.0,Summer,2007,2007/2008
Paolo Bianco,29,Centre-Back,Catania,1300000.0,Summer,2007,2007/2008
Andrea Parola,28,Defensive Midfield,Sampdoria,1200000.0,Summer,2007,2007/2008
Joaquín Larrivey,23,Centre-Forward,Huracán,980000.0,Summer,2007,2007/2008
Andrea Cossu,27,Attacking Midfield,Hellas Verona,500000.0,Summer,2007,2007/2008
Vincenzo Marruocco,28,Goalkeeper,Foggia,0.0,Summer,2007,2007/2008
Jan Koprivec,19,Goalkeeper,FC Koper,0.0,Summer,2007,2007/2008
Abdoulaye Diarra,20,Left Midfield,Inter,0.0,Summer,2007,2007/2008
Michele Fini,33,Central Midfield,Ascoli,0.0,Summer,2007,2007/2008
Davide Biondini,24,Central Midfield,Reggina,0.0,Summer,2007,2007/2008
Rijat Shala,23,Central Midfield,Foggia,0.0,Summer,2007,2007/2008
Daniele Magliocchetti,21,Centre-Back,AS Roma,0.0,Summer,2007,2007/2008
Robert Acquafresca,19,Centre-Forward,Inter,0.0,Summer,2007,2007/2008
Marco Mancosu,18,Attacking Midfield,Cagliari U19,0.0,Summer,2007,2007/2008
Marco Sau,19,Centre-Forward,Cagliari U19,0.0,Summer,2007,2007/2008
David Suazo,27,Centre-Forward,Inter,-13000000.0,Summer,2007,2007/2008
Mauro Esposito,28,Right Winger,AS Roma,-4000000.0,Summer,2007,2007/2008
José Semedo,22,Defensive Midfield,Charlton,0.0,Summer,2007,2007/2008
Antonio Langella,30,Second Striker,Atalanta BC,0.0,Summer,2007,2007/2008
Antonio Chimenti,37,Goalkeeper,Udinese,0.0,Summer,2007,2007/2008
Andrea Capone,26,Attacking Midfield,Vicenza,0.0,Summer,2007,2007/2008
Andrea Cocco,21,Centre-Forward,Pistoiese,0.0,Summer,2007,2007/2008
Marco Sau,19,Centre-Forward,Manfredonia,0.0,Summer,2007,2007/2008
Abdoulaye Diarra,20,Left Midfield,NK Maribor,0.0,Summer,2007,2007/2008
Alessandro Conticchio,33,Central Midfield,Avellino,0.0,Summer,2007,2007/2008
Leonardo Colucci,34,Central Midfield,Cremonese,0.0,Summer,2007,2007/2008
Simone Aresti,21,Goalkeeper,Pistoiese,0.0,Summer,2007,2007/2008
Claudio Pani,21,Defensive Midfield,Modena,0.0,Summer,2007,2007/2008
Gabriel Peñalba,22,Central Midfield,Quilmes,0.0,Summer,2007,2007/2008
Simone Pepe,23,Right Winger,Udinese,0.0,Summer,2007,2007/2008
Paolo Bianco,29,Centre-Back,Catania,0.0,Summer,2007,2007/2008
Davide Biondini,24,Central Midfield,Reggina,0.0,Summer,2007,2007/2008
Jeda,28,Second Striker,Rimini,2500000.0,Winter,2007,2007/2008
Vítor Gomes,20,Defensive Midfield,Rio Ave FC,0.0,Winter,2007,2007/2008
Luca Capecchi,33,Goalkeeper,Ravenna,0.0,Winter,2007,2007/2008
Marco Storari,31,Goalkeeper,AC Milan,10000.0,Winter,2007,2007/2008
Sebastián Rosano,20,Right Midfield,Wanderers,0.0,Winter,2007,2007/2008
Rafael Acosta,18,Central Midfield,Cagliari U19,0.0,Winter,2007,2007/2008
Enrico Cotza,19,Central Midfield,Cagliari U19,0.0,Winter,2007,2007/2008
Daniele Ragatzu,16,Second Striker,Cagliari U19,0.0,Winter,2007,2007/2008
Marco Fortin,33,Goalkeeper,Vicenza,0.0,Winter,2007,2007/2008
Joe Bizera,27,Centre-Back,M. Tel Aviv,0.0,Winter,2007,2007/2008
Vincenzo Marruocco,28,Goalkeeper,Ravenna,0.0,Winter,2007,2007/2008
Alessandro Budel,26,Defensive Midfield,Without Club,0.0,Winter,2007,2007/2008
Antonino D'Agostino,29,Right Midfield,Atalanta BC,0.0,Winter,2007,2007/2008
Federico Marchetti,25,Goalkeeper,UC AlbinoLeffe,6700000.0,Summer,2008,2008/2009
Davide Astori,21,Centre-Back,AC Milan,5000000.0,Summer,2008,2008/2009
Andrea Lazzari,23,Central Midfield,Atalanta BC,4800000.0,Summer,2008,2008/2009
Carlos Matheu,23,Centre-Back,Independiente,2060000.0,Summer,2008,2008/2009
Cristiano Lupatelli,30,Goalkeeper,Fiorentina,0.0,Summer,2008,2008/2009
Daniele Magliocchetti,22,Centre-Back,AS Roma,0.0,Summer,2008,2008/2009
Alberto Usai,18,midfield,Cagliari U19,0.0,Summer,2008,2008/2009
Cristiano Del Grosso,25,Left-Back,Siena,-800000.0,Summer,2008,2008/2009
Joe Bizera,28,Centre-Back,PAOK Salonika,-300000.0,Summer,2008,2008/2009
Davide Marchini,27,Right Midfield,Triestina,-50000.0,Summer,2008,2008/2009
Vincenzo Marruocco,29,Goalkeeper,Cavese,0.0,Summer,2008,2008/2009
Rijat Shala,24,Central Midfield,Sorrento,0.0,Summer,2008,2008/2009
Ivica Guberarc,19,defence,Taranto,0.0,Summer,2008,2008/2009
Tiziano Bruzzone,23,Centre-Forward,Pontedera,0.0,Summer,2008,2008/2009
Jan Koprivec,19,Goalkeeper,Udinese,0.0,Summer,2008,2008/2009
Marco Mancosu,19,Attacking Midfield,Rimini,0.0,Summer,2008,2008/2009
Marco Sau,20,Centre-Forward,UC AlbinoLeffe,0.0,Summer,2008,2008/2009
Enrico Cotza,19,Central Midfield,Foligno,0.0,Summer,2008,2008/2009
Luca Capecchi,33,Goalkeeper,Ravenna,0.0,Summer,2008,2008/2009
Marco Storari,31,Goalkeeper,AC Milan,0.0,Summer,2008,2008/2009
Sebastián Rosano,21,Right Midfield,Wanderers,0.0,Summer,2008,2008/2009
Vítor Gomes,20,Defensive Midfield,Rio Ave FC,0.0,Summer,2008,2008/2009
Daniele Magliocchetti,22,Centre-Back,AS Roma,0.0,Summer,2008,2008/2009
Pasquale Foggia,25,Attacking Midfield,Lazio,0.0,Summer,2008,2008/2009
Mikhail Sivakov,21,Centre-Back,BATE Borisov,450000.0,Winter,2008,2008/2009
Claudio Pani,22,Defensive Midfield,Triestina,0.0,Winter,2008,2008/2009
Michele Ferri,27,Centre-Back,Sampdoria,0.0,Winter,2008,2008/2009
Joaquín Larrivey,24,Centre-Forward,Vélez Sarsfield,0.0,Winter,2008,2008/2009
Salvatore Burrai,21,Defensive Midfield,Ternana,0.0,Winter,2008,2008/2009
Nenê,25,Centre-Forward,Nacional,4500000.0,Summer,2009,2009/2010
Daniele Dessena,22,Central Midfield,Sampdoria,4000000.0,Summer,2009,2009/2010
Lino Marzorati,22,Centre-Back,Empoli,1500000.0,Summer,2009,2009/2010
Simone Barone,31,Central Midfield,Torino,1000000.0,Summer,2009,2009/2010
Mario Brkljaca,24,Defensive Midfield,Hajduk Split,150000.0,Summer,2009,2009/2010
Andrea Cocco,24,Centre-Forward,Alghero,500,Summer,2009,2009/2010
Marco Sau,22,Centre-Forward,Lecco,0.0,Summer,2009,2009/2010
Mauro Vigorito,19,Goalkeeper,Cagliari U19,0.0,Summer,2009,2009/2010
Carlos Matheu,24,Centre-Back,Independiente,-1050000.0,Summer,2009,2009/2010
Marco Sau,21,Centre-Forward,Lecco,0.0,Summer,2009,2009/2010
Simone Aresti,23,Goalkeeper,Alghero,0.0,Summer,2009,2009/2010
Michele Fini,35,Central Midfield,Siena,0.0,Summer,2009,2009/2010
Paolo Bianco,31,Centre-Back,Atalanta BC,0.0,Summer,2009,2009/2010
Marco Mancosu,20,Attacking Midfield,Empoli,0.0,Summer,2009,2009/2010
Alberto Usai,19,midfield,Villacidrese,0.0,Summer,2009,2009/2010
Daniele Magliocchetti,23,Centre-Back,Triestina,0.0,Summer,2009,2009/2010
Salvatore Burrai,22,Defensive Midfield,Cremonese,0.0,Summer,2009,2009/2010
Robert Acquafresca,21,Centre-Forward,Inter,0.0,Summer,2009,2009/2010
Radja Nainggolan,21,Central Midfield,Piacenza,1300000.0,Winter,2009,2009/2010
Lorenzo Ariaudo,20,Centre-Back,Juventus,300000.0,Winter,2009,2009/2010
Michael Agazzi,25,Goalkeeper,Triestina,0.0,Winter,2009,2009/2010
Rafael Acosta,20,Central Midfield,Diagoras,0.0,Winter,2009,2009/2010
