player_name,age,position,club_involved,fee,transfer_period,year,season
Salvatore Sullo,35,Attacking Midfield,Avellino,0.0,Winter,2006,2006/2007
Francesco Girillo,20,Central Midfield,Andria,0.0,Winter,2006,2006/2007
Nicholas Caglioni,24,Goalkeeper,Ban,0.0,Winter,2006,2006/2007
Andrea Gentile,26,Central Midfield,Monza,0.0,Winter,2006,2006/2007
Rafael,24,Right-Back,Flamengo,500000.0,in,Summer,2004,2004/2005
Dimitrios Eleftheropoulos,27,Goalkeeper,Olympiacos,0.0,in,Summer,2004,2004/2005
Ivica Iliev,24,Second Striker,Partizan,0.0,in,Summer,2004,2004/2005
Alessandro Cucciari,34,Defensive Midfield,Siena,0.0,in,Summer,2004,2004/2005
Nicola Amoruso,30,Centre-Forward,Modena,0.0,in,Summer,2004,2004/2005
Raffaele Sorriso,16,Goalkeeper,Napoli U19,0.0,in,Summer,2004,2004/2005
Marco Zanchi,27,Centre-Back,Bologna,0.0,in,Summer,2004,2004/2005
Mirko Conte,29,Centre-Back,Sampdoria,0.0,in,Summer,2004,2004/2005
Atsushi Yanagisawa,27,Centre-Forward,Sampdoria,0.0,in,Summer,2004,2004/2005
Massimo Donati,23,Defensive Midfield,AC Milan,0.0,in,Summer,2004,2004/2005
Simone Eramo,18,Centre-Back,Lecce U19,0.0,in,Summer,2004,2004/2005
Vittorio Bernardo,18,Centre-Forward,Messina U19,0.0,in,Summer,2004,2004/2005
Takis Gonias,32,Right Midfield,Without Club,0.0,in,Summer,2004,2004/2005
Salvatore Scrozzo,21,defence,Igea 1946,0.0,out,Summer,2004,2004/2005
Giuseppe Russo,21,Central Midfield,Rimini,0.0,out,Summer,2004,2004/2005
Salvatore Accursi,26,Centre-Back,Napoli,0.0,out,Summer,2004,2004/2005
Igor Zaniolo,31,Centre-Forward,Salernitana,0.0,out,Summer,2004,2004/2005
Gianluca Temelin,27,Centre-Forward,Pro Patria,0.0,out,Summer,2004,2004/2005
Niccolò Guzzo,21,Right-Back,Acireale,0.0,out,Summer,2004,2004/2005
Marco Giambruno,19,Goalkeeper,Tolentino,0.0,out,Summer,2004,2004/2005
Sergio Campolo,32,Central Midfield,Catanzaro,0.0,out,Summer,2004,2004/2005
Alessandro Demetrio Greco,24,Goalkeeper,Giulianova,0.0,out,Summer,2004,2004/2005
Andrea Gentile,24,Central Midfield,Arezzo,0.0,out,Summer,2004,2004/2005
Vincenzo Silvestri,28,midfield,Torres,0.0,out,Summer,2004,2004/2005
Nicola Princivalli,24,Central Midfield,Triestina,0.0,out,Summer,2004,2004/2005
Tomás Guzmán,22,Attacking Midfield,Juventus,0.0,out,Summer,2004,2004/2005
Landry Bonnefoi,20,Goalkeeper,Juventus,0.0,out,Summer,2004,2004/2005
Roberto Sosa,29,Centre-Forward,Udinese,0.0,out,Summer,2004,2004/2005
Luigi Lavecchia,22,Right Midfield,Juventus,0.0,out,Summer,2004,2004/2005
Gaetano D'Agostino,22,Central Midfield,AS Roma,400000.0,in,Winter,2004,2004/2005
Filippo Cristante,27,Centre-Back,Piacenza,0.0,in,Winter,2004,2004/2005
Matthew Olorunleke,21,Centre-Back,Reggiana,0.0,in,Winter,2004,2004/2005
Giuseppe Santoro,17,Goalkeeper,Messina U19,0.0,in,Winter,2004,2004/2005
Raffaele Ametrano,31,Right-Back,Avellino,0.0,out,Winter,2004,2004/2005
Takis Gonias,33,Right Midfield,FC Crotone,0.0,out,Winter,2004,2004/2005
Simone Eramo,18,Centre-Back,Taranto,0.0,out,Winter,2004,2004/2005
Mirko Conte,30,Centre-Back,Arezzo,0.0,out,Winter,2004,2004/2005
Nicholas Caglioni,22,Goalkeeper,Atalanta BC,0.0,in,Summer,2005,2005/2006
Andrea Tummiolo,21,Central Midfield,Acireale,0.0,in,Summer,2005,2005/2006
Andrea Pansera,25,Goalkeeper,Bologna,0.0,in,Summer,2005,2005/2006
Atsushi Yanagisawa,28,Centre-Forward,Sampdoria,0.0,in,Summer,2005,2005/2006
Zlatan Muslimovic,24,Centre-Forward,Udinese,0.0,in,Summer,2005,2005/2006
Giuseppe Sculli,24,Left Winger,Juventus,0.0,in,Summer,2005,2005/2006
Rok Straus,18,midfield,ACR Messina You,0.0,in,Summer,2005,2005/2006
Francesco Morga,19,Centre-Forward,ACR Messina You,0.0,in,Summer,2005,2005/2006
Gabriele Ferla,17,Goalkeeper,ACR Messina You,0.0,in,Summer,2005,2005/2006
Francesco Girillo,18,Central Midfield,ACR Messina You,0.0,in,Summer,2005,2005/2006
Salvatore D'Alterio,25,Right-Back,Foggia,0.0,out,Summer,2005,2005/2006
Dimitrios Eleftheropoulos,28,Goalkeeper,AC Milan,0.0,out,Summer,2005,2005/2006
Igor Zaniolo,32,Centre-Forward,Genoa,0.0,out,Summer,2005,2005/2006
Nicola Amoruso,30,Centre-Forward,Reggina,0.0,out,Summer,2005,2005/2006
Alessandro Cucciari,35,Defensive Midfield,Lucchese,0.0,out,Summer,2005,2005/2006
Gabriele Ferla,17,Goalkeeper,US Siracusa,0.0,out,Summer,2005,2005/2006
Vittorio Bernardo,19,Centre-Forward,Juve Stabia,0.0,out,Summer,2005,2005/2006
Vincenzo Silvestri,29,midfield,Martina,0.0,out,Summer,2005,2005/2006
Federico Dionisi,18,Centre-Forward,Monterotondo,0.0,out,Summer,2005,2005/2006
Raffaele Sorriso,17,Goalkeeper,AC Scafatese,0.0,out,Summer,2005,2005/2006
Alessandro Demetrio Greco,25,Goalkeeper,SC YF Juventus,0.0,out,Summer,2005,2005/2006
Francesco Morga,19,Centre-Forward,Genoa,0.0,out,Summer,2005,2005/2006
Andrea Gentile,25,Central Midfield,Torino,0.0,out,Summer,2005,2005/2006
Davide Arigò,20,Right Winger,Juve Stabia,0.0,out,Summer,2005,2005/2006
Giuseppe Santoro,17,Goalkeeper,Cervia,0.0,out,Summer,2005,2005/2006
Atsushi Yanagisawa,28,Centre-Forward,Sampdoria,0.0,out,Summer,2005,2005/2006
Sergio Floccari,24,Centre-Forward,Rimini,0.0,in,Winter,2005,2005/2006
Antonio Nocerino,20,Central Midfield,Genoa,0.0,in,Winter,2005,2005/2006
Filippo Antonelli Agomeri,27,Right Winger,Chievo Verona,0.0,in,Winter,2005,2005/2006
Renato Bondi,24,Attacking Midfield,Teramo,0.0,in,Winter,2005,2005/2006
Duccio Innocenti,30,Centre-Back,Atalanta BC,0.0,in,Winter,2005,2005/2006
Roberto Nanni,24,Centre-Forward,Dynamo Kyiv,0.0,in,Winter,2005,2005/2006
Domenico Bombara,18,Centre-Back,ACR Messina You,0.0,in,Winter,2005,2005/2006
Ivica Iliev,26,Second Striker,Genoa,400000.0,out,Winter,2005,2005/2006
Mamede,31,Central Midfield,Genoa,0.0,out,Winter,2005,2005/2006
Luca Fusco,28,Centre-Back,Genoa,0.0,out,Winter,2005,2005/2006
Riccardo Zampagna,31,Centre-Forward,Atalanta BC,0.0,out,Winter,2005,2005/2006
Domenico Giampà,28,Right Midfield,Ascoli,0.0,out,Winter,2005,2005/2006
Atsushi Yanagisawa,28,Centre-Forward,Kashima Antlers,0.0,out,Winter,2005,2005/2006
Matthew Olorunleke,22,Centre-Back,Catanzaro,0.0,out,Winter,2005,2005/2006
Rok Straus,18,midfield,Brescia,0.0,out,Winter,2005,2005/2006
Angelo Rea,24,Centre-Back,Cesena,500000.0,in,Summer,2006,2006/2007
Édgar Álvarez,26,Right Midfield,AS Roma,300000.0,in,Summer,2006,2006/2007
Mark Iuliano,32,Centre-Back,Sampdoria,0.0,in,Summer,2006,2006/2007
Nicolás Córdova,27,Central Midfield,AS Livorno,0.0,in,Summer,2006,2006/2007
Daniele De Vezze,26,Central Midfield,Genoa,0.0,in,Summer,2006,2006/2007
Saul Santarelli,32,Goalkeeper,Forlì,0.0,in,Summer,2006,2006/2007
Antonio Ghomsi,20,Left-Back,Perugia,0.0,in,Summer,2006,2006/2007
Andrea Gaveglia,22,Left-Back,Giugliano,0.0,in,Summer,2006,2006/2007
Massimo Minetti,28,Second Striker,Torres,0.0,in,Summer,2006,2006/2007
Luigi Lavecchia,24,Right Midfield,Juventus,0.0,in,Summer,2006,2006/2007
Enrico Morello,29,Centre-Back,Torres,0.0,in,Summer,2006,2006/2007
Christian Riganó,32,Centre-Forward,Fiorentina,0.0,in,Summer,2006,2006/2007
Gennaro Scafaro,26,defence,Acri,0.0,in,Summer,2006,2006/2007
Mitsuo Ogasawara,27,Central Midfield,Kashima Antlers,0.0,in,Summer,2006,2006/2007
Salvatore Masiello,24,Left-Back,Udinese,0.0,in,Summer,2006,2006/2007
Gaetano Calà,17,Centre-Back,Messina U19,0.0,in,Summer,2006,2006/2007
Salvatore Aronica,28,Centre-Back,Reggina,800000.0,out,Summer,2006,2006/2007
Rahman Rezaei,31,Centre-Back,AS Livorno,500000.0,out,Summer,2006,2006/2007
Filippo Cristante,29,Centre-Back,Mantova,300000.0,out,Summer,2006,2006/2007
Andrea Pansera,26,Goalkeeper,Padova,0.0,out,Summer,2006,2006/2007
Giuseppe Santoro,18,Goalkeeper,Villacidrese,0.0,out,Summer,2006,2006/2007
Andrea Gaveglia,22,Left-Back,Martina,0.0,out,Summer,2006,2006/2007
Carmine Coppola,27,Central Midfield,AS Livorno,0.0,out,Summer,2006,2006/2007
Andrea Gentile,26,Central Midfield,FC Crotone,0.0,out,Summer,2006,2006/2007
Vittorio Bernardo,20,Centre-Forward,Martina,0.0,out,Summer,2006,2006/2007
Davide Arigò,21,Right Winger,Martina,0.0,out,Summer,2006,2006/2007
Francesco Morga,20,Centre-Forward,Biellese,0.0,out,Summer,2006,2006/2007
Alessandro Cesaretti,38,Goalkeeper,Retired,0.0,out,Summer,2006,2006/2007
Giuseppe Sculli,25,Left Winger,Juventus,0.0,out,Summer,2006,2006/2007
Antonio Nocerino,21,Central Midfield,Genoa,0.0,out,Summer,2006,2006/2007
Duccio Innocenti,30,Centre-Back,Atalanta BC,0.0,out,Summer,2006,2006/2007
Gaetano D'Agostino,24,Central Midfield,AS Roma,0.0,out,Summer,2006,2006/2007
Roberto Nanni,24,Centre-Forward,Dynamo Kyiv,0.0,out,Summer,2006,2006/2007
Zlatan Muslimovic,25,Centre-Forward,Udinese,0.0,out,Summer,2006,2006/2007
Filippo Antonelli Agomeri,27,Right Winger,Chievo Verona,0.0,out,Summer,2006,2006/2007
Renato Bondi,25,Attacking Midfield,Teramo,0.0,out,Summer,2006,2006/2007
Massimo Donati,25,Defensive Midfield,AC Milan,0.0,out,Summer,2006,2006/2007
Gabriele Paoletti,28,Goalkeeper,Udinese,0.0,in,Winter,2006,2006/2007
Ibrahima Bakayoko,30,Centre-Forward,AS Livorno,0.0,in,Winter,2006,2006/2007
Vincent Candela,33,Left-Back,Siena,0.0,in,Winter,2006,2006/2007
Manolo Pestrin,28,Defensive Midfield,Cesena,0.0,in,Winter,2006,2006/2007
Roberto D'Aversa,31,Central Midfield,Siena,0.0,in,Winter,2006,2006/2007
Andrea Giallombardo,26,Left-Back,AS Livorno,0.0,in,Winter,2006,2006/2007
Alessandro Cesaretti,38,Goalkeeper,Without Club,0.0,in,Winter,2006,2006/2007
Marco Storari,30,Goalkeeper,AC Milan,850000.0,out,Winter,2006,2006/2007
Rafael,26,Right-Back,Fluminense,0.0,out,Winter,2006,2006/2007
Salvatore Sullo,35,Attacking Midfield,Avellino,0.0,out,Winter,2006,2006/2007
Francesco Girillo,20,Central Midfield,Andria,0.0,out,Winter,2006,2006/2007
Nicholas Caglioni,24,Goalkeeper,Ban,0.0,out,Winter,2006,2006/2007
Andrea Gentile,26,Central Midfield,Monza,0.0,out,Winter,2006,2006/2007
